pitch_id,inning,ball_count,plate_x_ft,plate_y_ft,strikezone_top,strikezone_btm,vy0,vz0,vx0,z0,y0,x0,ax,ay,az,batter_stance,plate_z_ft,is_batter_home,home_score,away_score,strike,ball,out,base1,base2,base3,pitcher_id,pitcher_stance,pitcher_team_code,pitcher_name,batter_id,batter_team_code,batter_lineup_pos,batter_name,is_throwing_stretch,pitch_type,pitch_speed_kph,pitch_result,is_outside_boundary,zone_5x5_id,pa_result_long,pa_result_short,pa_result_base1,pa_result_base2,pa_result_base3,pa_result_runs
250924_204649,7,3,1.02911,0.7083,2.996,1.453,-114.694,-5.64001,4.86971,5.39619,50.0,-1.51592,3.3002,26.0401,-36.2038,L,-1.0277,True,9,2,1,2,2,1,0,7,55526,R,LT,벨라스케즈,67449,SS,2,김성윤,True,커브,128,B,True,15,볼넷,4구,2,1,7,0
250924_204726,7,4,-0.870444,0.7083,2.996,1.453,-133.45,-1.00039,4.89512,5.53869,50.0,-1.68184,-14.4522,33.1853,-17.5526,L,3.7824,True,9,2,1,3,2,1,0,7,55526,R,LT,벨라스케즈,67449,SS,2,김성윤,True,직구,149,B,True,51,볼넷,4구,2,1,7,0
250924_204750,7,5,-0.551065,0.7083,2.996,1.453,-121.754,-3.60456,1.9416,5.49363,50.0,-1.71255,3.88269,22.1895,-31.9092,L,1.0403,True,9,2,1,4,2,1,0,7,55526,R,LT,벨라스케즈,67449,SS,2,김성윤,True,슬라이더,136,B,False,12,볼넷,4구,2,1,7,0
250924_204835,7,1,-0.58249,0.7083,3.548,1.721,-127.551,-0.00198,4.92408,5.56431,50.0,-1.65037,-11.2943,28.458,-23.1874,L,3.6067,True,9,2,1,0,2,2,1,7,55526,R,LT,벨라스케즈,62404,SS,3,구자욱,True,체인지업,143,T,True,52,우익수 플라이 아웃,우비,2,1,7,0
250924_204900,7,2,-0.497237,0.7083,3.548,1.721,-125.953,-5.14222,5.99498,5.25214,50.0,-1.59157,-16.2131,29.7819,-26.3595,L,0.8065,True,9,2,1,1,2,2,1,7,55526,R,LT,벨라스케즈,62404,SS,3,구자욱,True,체인지업,140,B,True,12,우익수 플라이 아웃,우비,2,1,7,0
250924_204922,7,3,-1.37583,0.7083,3.548,1.721,-126.458,-1.5409,3.79641,5.393,50.0,-1.75139,-14.1036,27.3216,-24.6742,L,2.6418,True,9,2,1,2,2,2,1,7,55526,R,LT,벨라스케즈,62404,SS,3,구자욱,True,체인지업,142,B,True,31,우익수 플라이 아웃,우비,2,1,7,0
250924_204946,7,4,-1.0276,0.7083,3.548,1.721,-126.521,-2.33096,4.36794,5.40158,50.0,-1.63748,-14.1144,25.4175,-23.0243,L,2.484,True,9,2,1,3,2,2,1,7,55526,R,LT,벨라스케즈,62404,SS,3,구자욱,True,체인지업,142,B,False,31,우익수 플라이 아웃,우비,2,1,7,0
250924_205012,7,5,-0.141252,0.7083,3.548,1.721,-134.194,-3.00472,4.7946,5.4646,50.0,-1.44852,-7.32205,35.3235,-16.3468,L,3.0222,True,9,2,1,3,2,2,1,7,55526,R,LT,벨라스케즈,62404,SS,3,구자욱,True,직구,149,H,False,43,우익수 플라이 아웃,우비,2,1,7,0
250924_205238,8,1,0.260546,0.7083,3.457,1.677,-123.247,-1.64374,3.50872,5.62295,50.0,-1.07448,-1.44339,23.0019,-27.5466,L,2.4721,False,9,2,1,0,0,0,0,0,68415,R,SS,양창섭,69517,LT,2,고승민,False,슬라이더,137,T,False,34,중견수 플라이 아웃,중비,0,0,0,0
250924_205256,8,2,-0.241474,0.7083,3.457,1.677,-122.434,0.065996,2.0276,5.80584,50.0,-1.05086,-0.448039,22.2781,-26.0396,L,3.4844,False,9,2,2,0,0,0,0,0,68415,R,SS,양창섭,69517,LT,2,고승민,False,슬라이더,137,T,True,52,중견수 플라이 아웃,중비,0,0,0,0
