pitch_id,inning,ball_count,plate_x_ft,plate_y_ft,strikezone_top,strikezone_btm,vy0,vz0,vx0,z0,y0,x0,ax,ay,az,batter_stance,plate_z_ft,is_batter_home,home_score,away_score,strike,ball,out,base1,base2,base3,pitcher_id,pitcher_stance,pitcher_team_code,pitcher_name,batter_id,batter_team_code,batter_lineup_pos,batter_name,is_throwing_stretch,pitch_type,pitch_speed_kph,pitch_result,is_outside_boundary,zone_5x5_id,pa_result_long,pa_result_short,pa_result_base1,pa_result_base2,pa_result_base3,pa_result_runs
250910_204921,8,4,-0.695187,0.7083,3.17,1.537,-118.173,-4.41928,-3.28759,5.67488,50.0,1.34379,-6.79908,15.8382,-35.6745,L,0.3605,False,0,9,2,2,2,0,0,0,54537,L,LT,정현수,53764,HH,3,문현빈,False,슬라이더,132,B,True,12,2루수 땅볼 실책으로 출루 (2루수 포구 실책),2실,3,0,0,0
250910_204945,8,5,-0.444505,0.7083,3.17,1.537,-128.905,0.592545,-5.02988,5.49101,50.0,1.1484,5.14103,24.4968,-19.2021,L,4.1681,False,0,9,2,3,2,0,0,0,54537,L,LT,정현수,53764,HH,3,문현빈,False,직구,144,B,True,52,2루수 땅볼 실책으로 출루 (2루수 포구 실책),2실,3,0,0,0
250910_205004,8,6,-0.270455,0.7083,3.17,1.537,-112.566,2.25112,-2.64189,5.94079,50.0,1.60928,-6.50571,19.3637,-30.9287,L,3.6729,False,0,9,2,3,2,0,0,0,54537,L,LT,정현수,53764,HH,3,문현빈,False,슬라이더,125,F,True,52,2루수 땅볼 실책으로 출루 (2루수 포구 실책),2실,3,0,0,0
250910_205027,8,7,-0.765962,0.7083,3.17,1.537,-113.623,-1.70741,-3.40325,5.5005,50.0,1.48981,-6.99953,20.6106,-32.6064,L,1.2791,False,0,9,2,3,2,0,0,0,54537,L,LT,정현수,53764,HH,3,문현빈,False,슬라이더,127,H,False,11,2루수 땅볼 실책으로 출루 (2루수 포구 실책),2실,3,0,0,0
250910_205333,8,1,2.53503,0.7083,3.349,1.624,-108.686,0.199235,6.94627,5.19393,50.0,-1.52894,6.50983,23.2819,-37.8221,R,0.8374,False,0,9,0,1,2,3,0,0,68556,R,LT,정성종,69737,HH,4,노시환,True,슬라이더,121,B,True,15,중견수 뒤 홈런 (홈런거리:125M),중홈,0,0,0,2
250910_205353,8,2,-0.190932,0.7083,3.349,1.624,-128.081,-2.59589,4.86135,5.19395,50.0,-1.67799,-5.75012,25.714,-26.9994,R,1.9011,False,0,9,0,1,2,3,0,0,68556,R,LT,정성종,69737,HH,4,노시환,True,직구,143,H,False,23,중견수 뒤 홈런 (홈런거리:125M),중홈,0,0,0,2
250910_205445,8,1,0.448932,0.7083,3.426,1.662,-127.52,-5.28965,9.032,5.25445,50.0,-1.87178,-16.3132,29.0707,-22.8019,R,1.1489,False,0,11,0,1,2,0,0,0,68556,R,LT,정성종,79192,HH,5,채은성,False,직구,142,B,False,14,유격수 땅볼 아웃 (유격수->1루수 송구아웃),유땅,0,0,0,0
250910_205458,8,2,-1.03275,0.7083,3.426,1.662,-107.811,5.38697,2.34652,5.49492,50.0,-2.17567,0.051204,25.0807,-37.3377,R,3.6273,False,0,11,0,2,2,0,0,0,68556,R,LT,정성종,79192,HH,5,채은성,False,슬라이더,120,B,True,51,유격수 땅볼 아웃 (유격수->1루수 송구아웃),유땅,0,0,0,0
250910_205512,8,3,0.307271,0.7083,3.426,1.662,-128.438,-4.28376,7.75904,5.07534,50.0,-1.82818,-12.1916,29.686,-25.1366,R,1.2269,False,0,11,1,2,2,0,0,0,68556,R,LT,정성종,79192,HH,5,채은성,False,직구,144,S,False,14,유격수 땅볼 아웃 (유격수->1루수 송구아웃),유땅,0,0,0,0
250910_205533,8,4,-0.454276,0.7083,3.426,1.662,-129.023,-0.80718,6.50125,5.46447,50.0,-1.82036,-15.4141,23.6661,-29.9183,R,2.7177,False,0,11,1,2,2,0,0,0,68556,R,LT,정성종,79192,HH,5,채은성,False,직구,144,H,False,32,유격수 땅볼 아웃 (유격수->1루수 송구아웃),유땅,0,0,0,0
